plot,New_Source,New_Pedigree,Old_Pedigree,Old_Source,Shared,New_Family,Tester,Pass,Range,Group.1,Rep,Date.Time,Harvest.Sequence,Stand.Count,GreenSnap,Stand.Count_2019GXE&Old&New&PedigreeUpdated,GreenSnap_2019GXE&Old&New&PedigreeUpdated,canopy_cover,Weight,Moisture,Test.Weight,yield_originaal_moisture,yield_dry,yield_standard,yield_standard_bu,yield_dry_gm,dry_matter/plant(kg),Ear_Leaf_Length (cm),Ear_Leaf_Width (cm),Ear_Leaf_Area (cm^2),Ear_Height (cm),Plant_Height (cm),Ear_Leaf_N,Total_Leaf_N,AnthesisGDD,SilkingGDD,TLA (m2),epd,ear_leaf_weight (g),Root Lodging,Stalk Lodging,LAI,BLUE_2019702dronemean,BLUE_STD_2019702dronemean,GREEN_2019702dronemean,GREEN_STD_2019702dronemean,NDVI_2019702dronemean,NDVI_STD_2019702dronemean,NIR_2019702dronemean,NIR_STD_2019702dronemean,RED_2019702dronemean,RED_STD_2019702dronemean,RED_EDGE_2019702dronemean,RED_EDGE_STD_2019702dronemean,BLUE_2019715dronemean,BLUE_STD_2019715dronemean,GREEN_2019715dronemean,GREEN_STD_2019715dronemean,NDVI_2019715dronemean,NDVI_STD_2019715dronemean,NIR_2019715dronemean,NIR_STD_2019715dronemean,RED_2019715dronemean,RED_STD_2019715dronemean,RED_EDGE_2019715dronemean,RED_EDGE_STD_2019715dronemean,BLUE_2019728dronemean,BLUE_STD_2019728dronemean,GREEN_2019728dronemean,GREEN_STD_2019728dronemean,NDVI_2019728dronemean,NDVI_STD_2019728dronemean,NIR_2019728dronemean,NIR_STD_2019728dronemean,RED_2019728dronemean,RED_STD_2019728dronemean,RED_EDGE_2019728dronemean,RED_EDGE_STD_2019728dronemean,BLUE_2019812dronemean,BLUE_STD_2019812dronemean,GREEN_2019812dronemean,GREEN_STD_2019812dronemean,NDVI_2019812dronemean,NDVI_STD_2019812dronemean,NIR_2019812dronemean,NIR_STD_2019812dronemean,RED_2019812dronemean,RED_STD_2019812dronemean,RED_EDGE_2019812dronemean,RED_EDGE_STD_2019812dronemean,BLUE_2019902dronemean,BLUE_STD_2019902dronemean,GREEN_2019902dronemean,GREEN_STD_2019902dronemean,NDVI_2019902dronemean,NDVI_STD_2019902dronemean,NIR_2019902dronemean,NIR_STD_2019902dronemean,RED_2019902dronemean,RED_STD_2019902dronemean,RED_EDGE_2019902dronemean,RED_EDGE_STD_2019902dronemean,BLUE_2019912dronemean,BLUE_STD_2019912dronemean,GREEN_2019912dronemean,GREEN_STD_2019912dronemean,NDVI_2019912dronemean,NDVI_STD_2019912dronemean,NIR_2019912dronemean,NIR_STD_2019912dronemean,RED_2019912dronemean,RED_STD_2019912dronemean,RED_EDGE_2019912dronemean,RED_EDGE_STD_2019912dronemean,2019-07-02 00:00:00,2019-07-15 00:00:00,2019-07-28 00:00:00,2019-08-12 00:00:00,2019-09-02 00:00:00,2019-09-11 00:00:00
MIH119_2013,WIPV17/31030,PHW65_MoG_0117/PHT69,PHW65_MoG_0129/PHT69,WIPV17/31040,,PHW65_MoG,PHT69,20,11,2013,2,43786.5875,364,82.0,0.0,78,0,0.936699306,16.8,22.2,57.4,6652.8,5175.8784,6125.2998816568,106.71254149227875,490.108971762281,0.3514662439024391,84.5,11.3,716.1375,120.0,216.0,12.0,17.0,1192.25,1227.5,0.583916898553993,70.0626373626374,8.3,3,21,4.456798877939786,0.052926009956045426,0.018550707101995082,0.09752259028130683,0.021521291040281526,0.6025195367958235,0.12898665572393597,0.37415064371150475,0.03997932646228717,0.09484182530123254,0.03892540327199469,0.18814164604397787,0.028844445281570683,0.024644540874015998,0.00830435791526077,0.06217409168595521,0.017067080662578286,0.8755875001086633,0.03125261935514625,0.4722111466190812,0.0709628229610732,0.031113399933027374,0.008559532295625333,0.12654875519629968,0.02804181039623963,0.018755049966879437,0.009043121473004349,0.04570468523246928,0.018516649245545448,0.9215869266161528,0.024680709498134456,0.501600944677405,0.07223120053772045,0.021108376052561714,0.00934501304168536,0.09805122232944279,0.030725614364421103,0.025927036915949803,0.008929624209156032,0.06143963806651209,0.021294733587166197,0.8614677266305604,0.031315728638755355,0.5547305072186404,0.08167810574032176,0.04236333368769403,0.01454297427645117,0.1352325151145873,0.041077737000419015,0.033742477664555515,0.013817719402990767,0.0772606443716728,0.03140607381512413,0.8299070648212529,0.04583595160699809,0.5695908964354189,0.10123916245289966,0.055185210156351,0.023213569123505147,0.16394889439975646,0.05562067856607674,0.03831171793987723,0.01215290796935306,0.08442845520622928,0.026675764788354053,0.7779107453741609,0.04578287069079547,0.47156624535837643,0.08044347803186092,0.06046133758043552,0.020627449919473375,0.16169449261667823,0.043404847193959754,59.544172799879185,83.3384991998599,83.62176758391581,82.2298779264667,84.49299175327899,83.62652770767271
MIH119_2015,WIPV17/31004,PHW65_MoG_0059/PHT69,PHW65_MoG_0059/PHT69,WIPV17/31004,1.0,PHW65_MoG,PHT69,18,11,2015,2,43786.56041666667,324,66.0,0.0,81,0,0.946818,20.33,24.5,56.2,8050.68,6078.2634,7193.21112426035,127.99308050285319,575.556687165275,0.5128011477272727,86.25,10.95,708.3281249999999,121.5,231.5,12.5,18.0,1192.25,1247.6,0.621376102172655,69.5164835164835,8.2,3,34,4.925121569168444,0.05462131958407439,0.01806691040342244,0.0956394840393662,0.021804412041305215,0.5667369266883368,0.13640686562436538,0.3547426283718832,0.049103898090870284,0.09961454168570896,0.038788778298909796,0.18082134097275604,0.030889184713833978,0.02527403305936558,0.008485783243776107,0.06558930880646653,0.01779174790240531,0.8840776748144022,0.028771103912871188,0.5036497386298584,0.07065251035474036,0.030881693695119977,0.008538474844470668,0.13393682536023738,0.02821364131666726,0.020640101760781918,0.009646411103878382,0.05160808935294155,0.0200520135561075,0.9201077764589345,0.024907013781965016,0.5432223824553315,0.07465164335903969,0.023310807450383348,0.010077163168931522,0.11082169808899704,0.033981745128094015,0.023979205032599763,0.008792487235328585,0.05914871154048129,0.02183687928292588,0.8737833985607483,0.02914290695541981,0.5412024582585523,0.0827534184664435,0.03758580091881814,0.013399367017437184,0.13120597353028007,0.04232309907526434,0.034415694448078446,0.014411261616414242,0.08077481134246053,0.03404334126054449,0.8424839432158564,0.04081866864573944,0.6019840544982088,0.11280505595211361,0.05299679051451612,0.02194585419825864,0.17104708484899378,0.06010594207324263,0.03711853419231207,0.012630340065075076,0.08375304758625568,0.028044333131459997,0.801334967597937,0.0426040835412265,0.49887326608932137,0.08587305757081698,0.056693307769359186,0.020234204199976676,0.16129543492103302,0.0461125874545096,72.1055462398537,83.65749823985936,82.8639901162193,83.10551070206314,83.62659014368228,83.64682540857262
MIH119_2016,WIPV17/31003,PHW65_MoG_0057/PHT69,PHW65_MoG_0057/PHT69,WIPV17/31003,1.0,PHW65_MoG,PHT69,17,11,2016,2,43786.55416666667,303,72.0,1.0,82,0,0.928359333,25.46,24.4,57.3,10082.16,7622.11296,9020.25202366864,157.4215012856656,721.745307131163,0.5977649408450704,89.5,10.0,671.25,130.0,240.0,12.0,18.0,1174.6,1209.45,0.597105729068327,70.0626373626373,8.0,0,26,4.791179921033098,0.0691309810617216,0.021259605574228062,0.11260199834304238,0.026191747508326785,0.4857877058089874,0.140407100592273,0.3693268101666957,0.04853642835283695,0.1307547269833606,0.04528945611893984,0.20445502130827675,0.03619468699781452,0.024173842728256234,0.007620886146735089,0.06295699901073881,0.017172990634885373,0.8906197794205216,0.024488269456269165,0.5015012965300605,0.0740704371755646,0.02890731992354522,0.0075494510790958475,0.1302996277456261,0.028332476751645304,0.019463298952281702,0.008175180236840496,0.047119616364105714,0.017224896329582563,0.9220526849878445,0.02132958066741529,0.524587993992047,0.06676536600916759,0.021827699859551384,0.008364409210845237,0.10233718279981867,0.030044826996572665,0.023242477504547717,0.00955346500556045,0.05540803734630024,0.022496024344700494,0.882787045761136,0.028480213149073584,0.5401940773110097,0.0947646835734948,0.03486852992424645,0.013518309500212645,0.12316912148869569,0.04269052691953931,0.03210414689533957,0.014054834768776489,0.07374700130145179,0.032608709681161266,0.8594103452054466,0.03666191428802206,0.6083007177056335,0.11870099145534903,0.047071906080579054,0.020781843774491524,0.15814755824190088,0.058460122810961836,0.034704425106427135,0.012566438479824558,0.0772646081667314,0.027508709537420503,0.8183484078122577,0.043774826486228456,0.5098447813229128,0.09336068503019229,0.05282286750037729,0.020718845797803757,0.15114961819269607,0.04744721268591909,73.94081183984997,82.22200255986178,83.04831436511844,83.70253304906072,83.2498937916837,83.62652770767271
MIH119_2017,WIPV17/30989,PHW65_MoG_0032/PHT69,PHW65_MoG_0032/PHT69,WIPV17/30989,1.0,PHW65_MoG,PHT69,16,11,2017,2,43786.54722222222,284,86.0,0.0,79,0,0.928360278,26.13,24.1,54.4,10347.48,7853.73732,9294.36369230769,170.85227375565609,743.678043594735,0.5085004343023256,94.25,10.5,742.21875,140.0,239.0,12.5,17.5,1192.25,1227.5,0.609977788689568,76.98,8.0,2,11,4.715399596521264,0.060476099530628546,0.01918612755728126,0.10757785893568499,0.021766079141987138,0.5559526724064658,0.12887709178229592,0.38605606916580915,0.03426757298306698,0.11279434168432076,0.04036652303188696,0.20243791454908433,0.02888923239435006,0.02593717035323159,0.008949017660763696,0.0666721110259975,0.01906425238103121,0.8808491094788509,0.029578672375551472,0.49927772970045387,0.0697253742221164,0.03162602064899396,0.009143936154020461,0.13661220364680338,0.02976669416954687,0.01938100636756709,0.009394091542484778,0.048269093607010906,0.02015127563308348,0.9228006824888345,0.024942901789979266,0.53418502696586,0.07399795662943257,0.022139832482947916,0.009975787266574011,0.10497794963109774,0.03383371391646208,0.021637520148949634,0.008457904259680344,0.053016608136109686,0.02125817736619583,0.8846149379644476,0.02810260359567148,0.527325005395485,0.08858049174411986,0.03330010083990507,0.0126343959852932,0.11825368146932233,0.04013645240179766,0.030768962141780404,0.012414625726049736,0.0713063916862414,0.029439265839740936,0.8610940097091765,0.03642570960832683,0.6091942124733738,0.10803076045214008,0.04648687834131043,0.019014901050011773,0.15461054944529679,0.05232732516297667,0.03146972610244413,0.011572745091208283,0.07069527834688824,0.025596523889369185,0.8337861496825563,0.046874020241304985,0.514255224613443,0.08625867519772108,0.04831069249923077,0.020303403304296308,0.14206686056738957,0.04344950668721396,67.74169247986255,84.15593423985852,83.5603261676161,84.16025018175887,83.41940715008306,83.87010011847175
MIH119_2018,WIPV17/31118,PHW65_MoG_0315/PHT69,PHW65_MoG_0315/PHT69,WIPV17/31118,1.0,PHW65_MoG,PHT69,15,11,2018,2,43786.54027777778,263,81.0,0.0,76,0,0.9189580559999999,28.11,25.2,54.8,11131.56,8326.40688,9853.73595266272,179.81269986610806,788.435585046043,0.5723820666666667,94.25,10.35,731.6156249999999,118.5,228.0,12.0,17.5,1192.25,1270.2,0.613611722131342,69.5164835164835,7.7,6,9,4.563358928932005,0.05001641836656419,0.016189858508895087,0.09520584204871628,0.019265098676259102,0.6332457891429764,0.11250664726708745,0.3914821402512264,0.03744301102380523,0.08974384616288862,0.034665540587770466,0.18745832129825618,0.026644315128510926,0.02500700902656136,0.00809638021890952,0.06408672296162542,0.01802426157038836,0.8759330624175763,0.0363111848620764,0.4788076588288235,0.07440063222704449,0.03123678777625549,0.008876314632785797,0.13071861562709655,0.028783970818212785,0.02078941510083209,0.009927252607751867,0.051041316794082976,0.021085640148634278,0.9163460306005435,0.026721984442939845,0.5283204112971698,0.08310305887160042,0.023798787572170344,0.010560071688805323,0.1084948315977203,0.03528034380994899,0.024038572552695897,0.009816329227876397,0.057799195312781104,0.023631250987315888,0.8739291363389164,0.029141617189827506,0.5263663608688925,0.09912340263807304,0.036592210909831786,0.013884037217641688,0.12549457799255398,0.042581682770037675,0.03399152993130208,0.014596992696660252,0.07838578853307733,0.03354997086182169,0.8516812282466775,0.03679906366222505,0.6115488720025436,0.12351327701230588,0.050126395248087464,0.021057301541444015,0.16447177328995216,0.05839019345730598,0.034982108135977734,0.012897956185183437,0.07847123837759744,0.028587247950832787,0.8245908638649193,0.04284136018345351,0.5217451032140068,0.09310153015383683,0.05198485531710432,0.020230584396427415,0.152172261836931,0.04667499103253549,58.87124207988055,82.70050111986097,83.5603261676161,82.48858761016564,83.94678204288105,83.64682540857262
MIH119_2019,WIPV17/30552,PHW65_MoG_0431/PHT69,PHW65_MoG_0438/PHT69,WIPV17/30554,,PHW65_MoG,PHT69,14,11,2019,2,43786.532638888886,244,86.0,0.0,72,0,0.911034028,30.36,24.7,55.5,12022.56,9052.98768,10713.594887574,193.03774572205404,857.236229356044,0.586147458139535,92.75,10.4,723.45,114.0,217.5,12.5,17.5,1174.6,1209.45,0.594553062998568,76.98,7.9,0,2,4.1889049580271,0.0495750082956244,0.013185643723011637,0.09312656449248286,0.016752486445253924,0.6355297220662036,0.08845898671719675,0.3847280192039167,0.04001813255308594,0.08669111653351005,0.02694306371174694,0.18215457529955992,0.024222247961720345,0.02767163125831567,0.007717763214636697,0.06815687206279229,0.016603609889936925,0.861114148835352,0.03886235258092027,0.4849381231797669,0.0707962379843539,0.0356683457951139,0.009296687189203203,0.13662660151119782,0.026067519770072805,0.02021594801360242,0.00887826803783786,0.04858145911915455,0.018680125419450945,0.9152976744659771,0.024027726509365185,0.5135045631497055,0.07592574706026202,0.023273455283214603,0.00926598628410756,0.10331176805285122,0.031238801416916512,0.02190566559805741,0.008459215980046569,0.05293537213745088,0.02068244820769181,0.8814262816506536,0.025647296786378844,0.5111752363124277,0.08707755985514451,0.033153797933450795,0.011931172109449184,0.11436785743397222,0.03673960096439664,0.0326779752436244,0.013598984186402681,0.07607069727219058,0.0317709333602168,0.8528406774311676,0.03749413387007994,0.6079196154267535,0.10876411829151716,0.0490965537375983,0.02064146269062102,0.1616348890076839,0.05419792661038332,0.03338346579843661,0.011567975885687894,0.07580626454205364,0.02602054566435409,0.827249428532231,0.04266383480000992,0.5095600543094596,0.08128573932072532,0.049567240133080386,0.01842901944162296,0.14848453345914844,0.041619061905486227,60.1763198398779,83.91668495985893,83.5603261676161,84.10054794705911,82.74135371648563,82.81461967167589
MIH119_2020,,2369/LH123HT,2369/LH123HT,,1.0,,,13,11,2020,2,43786.52569444444,223,87.0,0.0,64,3,0.9151948609999999,31.44,29.0,54.8,12450.24,8839.6704,10461.1484023669,190.8968686563303,837.037008145606,0.5657573793103448,92.8,10.55,734.2800000000001,141.5,268.0,13.5,19.5,1340.45,1359.4,0.695715004246017,76.6210526315789,8.9,3,4,4.152776844156018,0.05351878433713327,0.012837728606303802,0.09513144872007553,0.01637333818577847,0.5920525208715625,0.09064364724146562,0.36796897044717863,0.03684467024194531,0.09509354746969254,0.026332116977235278,0.1833540135682029,0.022843456540810426,0.025124461323780527,0.007278003235912956,0.05966674733270722,0.013585259419813452,0.8607771829178622,0.045523852430178,0.4581433501983404,0.06721431597284161,0.03364124866821736,0.010032058438866306,0.12268422623656719,0.02226381012450148,0.018471270402808306,0.00907944280084184,0.04497522933426212,0.01785258472119596,0.9218556064107085,0.026919064818764996,0.5050687517153842,0.0690959384535519,0.02113788986456373,0.01006103965810116,0.09733365720838408,0.029600665630147974,0.021489684050913893,0.006899145311059259,0.053566483638664175,0.01712986707915905,0.8928621495962429,0.01966311259418056,0.5314020399467984,0.0777003994330156,0.030612191131517637,0.009159964218231616,0.11635506731335366,0.03147704007126076,0.027111645801442597,0.008837511053757985,0.06634720826226881,0.021470305340990557,0.8812364710216259,0.021064482031150196,0.5946405966321276,0.09303926033204506,0.03807616353415019,0.011428747142189683,0.14554971516803397,0.03851480085297578,0.029922729552805973,0.008418790857024612,0.07101183940026645,0.020445810796131805,0.8533779376010248,0.022806327093019493,0.5221686684525314,0.08550259463584874,0.04191368159200575,0.011854590182725258,0.1439161441986251,0.03612158024811706,52.18271855989412,84.05624703985869,83.5603261676161,82.01096973256757,84.34231321247955,82.81461967167589
MIH119_2021,WIPV17/30966,PHN11_PHW65_0604/PHT69,PHW65_MoG_0001/PHT69,WIPV17/30973,,PHN11_PHW65,PHT69,12,11,2021,2,43786.51736111111,204,79.0,0.0,79,0,0.9405998609999999,23.68,24.3,56.5,9377.28,7098.60096,8400.71119526627,148.68515389851808,672.173445468954,0.5003329215189873,81.75,10.4,637.6500000000001,119.5,228.0,12.5,18.0,1192.25,1227.5,0.559374190528427,75.3131578947368,7.2,3,27,4.324211276592117,0.0492979440973689,0.01208232142897684,0.09208803800412124,0.015351107143346884,0.6320948858896499,0.08914481637503316,0.38062257390931237,0.041002926785242665,0.08621617884850297,0.024879120139898448,0.17981658744488432,0.022261234721072092,0.02556303724206865,0.0071611292800433865,0.061375366411742446,0.014477843047761436,0.8700302920395153,0.04007061345073055,0.48395889336075093,0.0681221247185025,0.03305576908192774,0.009098175666553522,0.12522548283076168,0.022873227250025146,0.019359568352016007,0.008328790836111643,0.04581931978177198,0.017126844481125367,0.9225661699670882,0.022449668090262557,0.5322278965651912,0.06796779143421487,0.021899567464837597,0.008449231994971116,0.0985718974205205,0.027502842909109405,0.022474118015008832,0.007921017640422532,0.05160327670529717,0.018544799445512548,0.8772843172932167,0.02701538106647933,0.5106908706824924,0.07447791062136923,0.034239338763720144,0.011668780224651374,0.1131109890619571,0.034462028212113104,0.0349144774173529,0.012663272016935635,0.07538787074103627,0.027467573279156998,0.8426904493136532,0.03598373844431453,0.6135952034032074,0.09647698626500831,0.05351057573710963,0.019325266255822024,0.1561121301943813,0.04695764273665344,0.036622682180699785,0.01229860188463221,0.07650785131526495,0.024464956203255638,0.8099142814784734,0.050516248274387464,0.5241219845453641,0.07818344848057326,0.05664787526240169,0.021665995564936813,0.14862804215630024,0.03978393869926779,56.64853151988506,82.28181487986167,83.02783389301854,83.86173900826007,82.02563064768836,82.81461967167589
MIH119_2022,WIPV18/30508,PHW65_MoG_0159/PHT69,PHW65_MoG_0159/PHT69,WIPV17/31059,1.0,PHW65_MoG,PHT69,11,11,2022,2,43786.50625,183,85.0,0.0,86,0,0.928138611,22.37,22.8,58.6,8858.52,6838.77744,8093.22773964497,138.1096883898459,647.570503053063,0.4479947788235295,78.75,10.0,590.625,133.5,235.0,13.0,18.0,1174.6,1270.2,0.509070971847535,85.5901639344262,5.4,2,18,4.284046481431121,0.048244453168645896,0.010079479895472844,0.09303643699748204,0.013211094723023375,0.6328564263359651,0.08454908051268331,0.3754848315970458,0.041825162991308534,0.08423104055251453,0.020853090428919557,0.18135140453895207,0.020641731747487936,0.02609516329178668,0.007801163729232674,0.06527483363355258,0.016380116826446096,0.8628132061384397,0.045617456019593085,0.4758863548462509,0.07239093614410524,0.034312034649609656,0.010037963271444086,0.13175600630303377,0.02558453855946247,0.018933888565505708,0.009007362160928218,0.04915424431105318,0.019232263151520677,0.9238498645210655,0.025115283705038006,0.5317174656009285,0.07317837237511629,0.021598502711764184,0.009549519848138947,0.10485119842329185,0.0313985469000478,0.022959762019980838,0.008016044412964529,0.05521718839659256,0.0194733250257714,0.8694390491032846,0.026947471447658487,0.5040290711069895,0.07943544793267211,0.03613474993501193,0.012158186032102732,0.12162639963047511,0.03723260341384067,0.03268068985262458,0.012608051277098903,0.07553260472766331,0.029180502075662678,0.8448722339245347,0.03765127296788386,0.5986344252660724,0.10739785209145704,0.051576084315871136,0.020434763265063837,0.15864059810653944,0.05277805959467885,0.0374536850734608,0.013086750135276862,0.08206564044916766,0.0274278097111257,0.8024694766392331,0.05324078946526719,0.5189431871978756,0.08704686485867578,0.05888287086410568,0.023845187731290324,0.15836585696744046,0.04507124941945649,56.66892335988502,84.21574655985842,82.92543153251901,83.02590772246347,83.75843386688177,82.81461967167589
MIH119_2023,WIPV18/30486,PHW65_MoG_0620/PHT69,PHW65_MoG_0620/PHT69,WIPV17/31191,1.0,PHW65_MoG,PHT69,10,11,2023,2,43786.498611111114,164,81.0,1.0,78,0,0.9152623609999999,30.93,23.5,58.5,12248.28,9369.9342,11088.6795266272,189.55007737824275,887.248204332279,0.652168715625,85.75,10.35,665.634375,123.0,226.5,12.0,17.0,1192.25,1247.6,0.542738175030529,76.98,6.9,7,7,4.14249852244597,0.04910098301573827,0.010211858452806501,0.09221159223963507,0.014173431554692088,0.6141513343134971,0.08101658861123082,0.3639747123900861,0.04527247099061826,0.08687992568405004,0.020933443115312658,0.17810470176162488,0.0230553398952506,0.02736478884052891,0.007227244363198782,0.06733949571824997,0.015459980337145414,0.8543149566259239,0.04568214953982227,0.4753576526501887,0.07335848423310727,0.03646547819390584,0.009696039917028089,0.1357358017947331,0.024937963395660786,0.0194435938192767,0.008520720863714828,0.048652078415129564,0.018782344897258902,0.9192376726944704,0.02284482121780715,0.5175828226075114,0.07336710821111997,0.02231493435357026,0.008837299628647094,0.10368009936620712,0.030994003423633648,0.022028133026828205,0.008203505753070994,0.05293889075315611,0.019736361257120163,0.875851730734489,0.025573571847951868,0.4880508626640229,0.08104834838199616,0.033146144880573256,0.011314020351246321,0.1136559421129083,0.03576780122031908,0.03250171576399468,0.01396868742830731,0.07463317828405501,0.031125799219419232,0.8523808621052519,0.036234210346235925,0.5973397537350318,0.11287606259143648,0.048919887202222054,0.02035569090622572,0.15732886259515969,0.054342438077174184,0.03388308562883633,0.012899837831868861,0.07570735753438192,0.027660174442960855,0.8234658419428896,0.04739420601799579,0.5123088627220942,0.09573187597782898,0.05128315062532132,0.02123805141726581,0.14724650821569515,0.04550422462253321,58.27987871988175,82.58087647986117,83.17119719771789,83.94134198785976,83.40057233248314,83.01759668067508
MIH119_2024,WIPV18/30644,PHW65_MoG_0172/PHT69,PHW65_MoG_0172/PHT69,WIPV17/30464,1.0,PHW65_MoG,PHT69,9,11,2024,2,43786.49097222222,143,72.0,1.0,79,0,0.9322213890000001,20.27,23.5,57.1,8026.92,6140.5938,7266.9749112426,127.26751158043082,581.458813508415,0.4815766584507043,86.5,10.149999999999999,658.4812499999999,132.0,242.0,12.5,18.0,1209.45,1270.2,0.577648265030811,70.0626373626374,8.0,6,23,4.465477999959965,0.050762235656287666,0.012571949725150189,0.0962875285188295,0.01680535689297459,0.6146335443263865,0.08802583153205319,0.3702276594940722,0.04294120009462751,0.088924010222738,0.025694822426027192,0.18436243586548282,0.025926707643554568,0.026365132935467564,0.0070235700265708625,0.06698721784713929,0.0161919511722521,0.8672341008573098,0.03293143613078021,0.4822869288526644,0.06750888841853106,0.03384120121753145,0.00786493200354549,0.13430043684177145,0.025244900554044592,0.019310555157995134,0.009051298384019996,0.049157177448678153,0.019880270866865064,0.9213311476256332,0.024344204433622715,0.5182884020979144,0.0666506108351457,0.021871155000715348,0.009402194274159812,0.10319811767557681,0.031828645849391816,0.023457092670031297,0.008646917147023502,0.057107639604659165,0.02103414904809625,0.8702336038943128,0.030434938329948542,0.49369057986682885,0.06861304237285322,0.03526058816240019,0.012433411780174593,0.12076856913373542,0.03781340613399782,0.03515274094715769,0.01353309910335407,0.08151309590605961,0.03196526620028051,0.8425339447424776,0.03727098639082529,0.6122135464664016,0.1040809703246484,0.053532623330253985,0.020520367530095673,0.16978944577105862,0.05619721889587601,0.03799604023776578,0.014005901789222607,0.08523586482065076,0.03028271571083289,0.80873638172644,0.052112637423412767,0.5321094005149397,0.08943015802824068,0.05843996374815558,0.023810297673995773,0.16153122551767377,0.049025986374435636,63.21470399987174,83.29862431985997,83.64224805601572,83.90154049805992,83.28756342688357,83.87010011847175
MIH119_2025,,PHW65/PHT69,PHW65/PHT69,,1.0,,PHT69,8,11,2025,2,43786.48125,124,89.0,0.0,75,0,0.9068861109999999,23.02,23.8,57.9,9115.92,6946.33104,8220.51010650887,141.97772204678532,657.754858293196,0.4345891483146067,88.25,9.6,635.4,114.5,217.5,12.0,17.0,1192.25,1227.5,0.518085978378743,64.15,7.3,3,1,3.8022484496060462,0.054297656562618285,0.014975162910075095,0.09883396271627957,0.018077958478733655,0.5980326356231302,0.09726409597195426,0.3784296973816764,0.0336633163078732,0.09671047895620961,0.03077464542425583,0.19052293215935232,0.02536897453083616,0.027521215699264065,0.0074058683920986655,0.06949926206843553,0.01520702226326057,0.8589110335581538,0.0430755975400579,0.48788739433464995,0.06802043449421995,0.03637258487408755,0.009678544980417831,0.14119317154713631,0.024241548122994096,0.018675631997305854,0.007852905240085918,0.046574084022326476,0.017136165103169388,0.917890932010937,0.022009346330067455,0.5028285932146562,0.06933205485203875,0.021953588115103524,0.008158395249344641,0.10049015335245745,0.02815589224305363,0.019738814532774818,0.007326987371311344,0.04764685761368143,0.017544403477252165,0.8780868074332492,0.02540937149296429,0.4489669409549905,0.07403622715764135,0.029896681817343937,0.0102594426001754,0.10473093235094237,0.03306407749072988,0.0286548768668694,0.011765803327379542,0.06717779568675993,0.028256683329656012,0.860742031154157,0.03513251353723278,0.5680265567516899,0.10650952354561195,0.043716945621238755,0.018129523608928985,0.14619229056610467,0.05127602461049366,0.03169038264442002,0.011541787582248107,0.0724114630303081,0.025739298844445407,0.8296427401258935,0.04584419862716587,0.5017997679128195,0.08696125034521207,0.04835771097546193,0.019742162724876878,0.1419720531817926,0.042683880515489395,52.77408191989292,83.6973731198593,83.62176758391581,82.62789282446508,84.07862576608056,84.05277942657104
MIH119_2026,WIPV18/30663,PHW65_MoG_0142/PHT69,PHW65_MoG_0142/PHT69,WIPV17/31048,1.0,PHW65_MoG,PHT69,7,11,2026,2,43786.47430555556,103,77.0,0.0,82,0,0.918891528,28.5,24.3,53.9,11286.0,8543.502,10110.6532544379,187.58169303224307,808.992533609172,0.6178152272727273,92.0,10.5,724.5,124.5,224.5,12.0,17.0,1192.25,1247.6,0.590735428604658,76.98,8.66,0,8,4.740064592228429,0.05375482320300827,0.016600738269161645,0.10034540880023232,0.019344561418568988,0.6053387480661934,0.10479611919973411,0.38070976439054904,0.03344656896596539,0.09560025408735341,0.03358158925283644,0.19459425036462477,0.02709099547627181,0.02648391549352151,0.007106867906393564,0.06778402652384506,0.015018793291853953,0.8674892562908757,0.04018449764099868,0.49076380139984,0.06779707589728456,0.03414654438713133,0.00886869716710656,0.13905086292227778,0.023827558318365763,0.02123007575101284,0.009727737879373291,0.051205032866743425,0.020548467896971706,0.910791894101753,0.023924764260401497,0.5171806231348157,0.07816043919982452,0.024817309464911327,0.00988312537228388,0.10902590456462312,0.03377707224469333,0.020720912686255383,0.007683648504327146,0.05068766636350795,0.018997207555230353,0.8735889189224756,0.02813983507145901,0.45612182109444227,0.0775728488302997,0.03169960330044233,0.011436739342981629,0.11128264630714743,0.035365905619639766,0.0317405911439797,0.013789218735150348,0.07675638067406322,0.034208461109104006,0.8480009125173805,0.03976763800960331,0.591131943380108,0.1235811164135121,0.05022418396261365,0.02234850062521604,0.16506092841507375,0.0615064415759941,0.03553097030551808,0.01354358818561751,0.0842228416690729,0.03078073455707323,0.8172749113957831,0.0480227867534236,0.5141487584444738,0.09752175421580009,0.05384555907154238,0.022876825407105346,0.16107813556446404,0.05135581842147799,53.03917583989238,83.0394375998604,83.62176758391581,83.86173900826007,82.60950999328614,83.62652770767271
