,plot,Pass,Range,Rep,New_Pedigree,Old_Pedigree,Old_Source,Shared,LPlant.L1.End.Angle,LPlant.L1.End.Length,LPlant.L1.Mid.Angle,LPlant.L1.Mid.Length,LPlant.L1.Stem.Angle,A1,N1,A2,N2,a,b,c,d,total_blade_length,upblade_length,downblade_length,curled
89,MIH119_1090,25,5,1,Mo44_PHW65_0150/PHT69,Mo44_PHW65_0150/PHT69,WIPV17/30662,1.0,83.0,68.0,48.0,45.0,30.0,0.035200598901815566,1.9236373032060043,-0.054850059930726267,1.6968137727437491,33.44151714648274,67.4931383116099,30.11087728614862,8.287115351550028,88.13342237089742,46.801844836893814,41.33157753400359,0.0
90,MIH119_1091,24,5,1,Mo44_PHW65_0151/PHT69,Mo44_PHW65_0147/PHT69,WIPV17/30661,,60.0,71.0,40.0,76.0,30.0,0.2044136746036668,1.4533631938113545,-1.0427330283343885,1.214791122671407,48.85185833617699,61.48780366869515,58.21937767704233,35.49999999999999,103.29071596087684,77.19950927343102,26.09120668744582,0.0
91,MIH119_1092,23,5,1,Mo44_PHW65_0151/PHT69,Mo44_PHW65_0151/PHT69,WIPV17/30663,1.0,75.0,62.0,35.0,57.0,18.0,0.025441267144310005,2.1550172129540357,-0.049048323935848834,1.948972086200621,32.69385687200963,59.88740122992223,46.69166652447253,16.046780796356288,102.86441462968438,60.095450166692075,42.76896446299231,0.0
93,MIH119_1094,21,5,1,Mo44_PHW65_0155/PHT69,Mo44_PHW65_0155/PHT69,WIPV17/30665,1.0,88.0,66.0,45.0,46.0,13.0,0.01287349467439534,2.25,-0.023020525829073497,2.0458494407437455,32.526911934581186,65.95979458326032,32.526911934581186,2.303366782365064,95.88875559214831,48.71985602170394,47.168899570444374,0.0
95,MIH119_1096,19,5,1,Mo44_PHW65_0159/PHT69,Mo44_PHW65_0159/PHT69,WIPV17/30667,1.0,70.0,61.0,48.0,61.0,25.0,0.007654790700437985,2.25,-0.13143325957327565,2.0219901858911618,45.33183435412105,57.321249867940416,40.81696698789035,20.863228742865793,88.79278999958059,64.47742194172659,24.31536805785401,0.0
96,MIH119_1097,18,5,1,Mo44_PHW65_0163/PHT69,Mo44_PHW65_0164/PHT69,WIPV17/30670,,75.0,55.0,36.0,54.0,25.0,0.19985999590701753,1.5580754793520062,-0.5242364884354236,1.3153594868340732,31.74040362379355,53.12592044589876,43.686917696247164,14.235047480638642,91.84415715014684,55.13797160694486,36.70618554320198,0.0
97,MIH119_1098,17,5,1,Mo44_PHW65_0163/PHT69,Mo44_PHW65_0163/PHT69,WIPV17/30669,1.0,90.0,58.0,50.0,47.0,42.0,0.26315687763222806,1.323576454527781,-1.0530636781719402,1.0859458823840877,36.00408882659197,58.0,30.211017655267344,0.0,84.80082875375894,47.401711339627184,37.39911741413175,0.0
98,MIH119_1099,16,5,1,Mo44_PHW65_0165/PHT69,Mo44_PHW65_0165/PHT69,WIPV17/30671,1.0,66.0,63.0,49.0,58.0,34.0,0.06043731885348141,1.7054912999560383,-0.25448635452262147,1.4822855057292523,43.77315565292078,57.55336383148386,38.05142368144942,25.62440851377541,78.47683350632312,59.614702537914916,18.862130968408213,0.0
100,MIH119_1101,14,5,1,Mo44_PHW65_0168/PHT69,Mo44_PHW65_0168/PHT69,WIPV17/30674,1.0,74.0,69.0,46.0,55.0,35.0,0.16592309657464901,1.4788905535610382,-0.31817470031961054,1.2471424595531497,39.563689018625816,66.327057019744,38.20621037524485,19.01897755137294,89.01349821976945,55.920332848621314,33.09316537114813,0.0
101,MIH119_1102,13,5,1,Mo44_PHW65_0171/PHT69,Mo44_PHW65_0176/PHT69,WIPV17/30678,,76.0,70.0,46.0,56.0,28.0,0.029100797979258828,1.947549266814316,-0.07094808480883309,1.727932311050169,40.28302881896447,67.92070083931975,38.900868745703846,16.93453269197674,94.65450066138484,58.37629719474449,36.27820346664034,0.0
102,MIH119_1103,12,5,1,Mo44_PHW65_0171/PHT69,Mo44_PHW65_0171/PHT69,WIPV17/30675,1.0,57.0,68.0,45.0,60.0,20.0,0.009235378184717586,2.25,-0.022186610264921136,2.048674551935915,42.42640687119285,57.02959862028884,42.426406871192846,37.035454381021836,79.40269739111439,63.54763828917906,15.855059101935325,0.0
103,MIH119_1104,11,5,1,Mo44_PHW65_0175/PHT69,Mo44_PHW65_0175/PHT69,WIPV17/30677,1.0,62.0,68.0,41.0,55.0,30.0,0.18766671019805659,1.5056487962435103,-0.09794431002998934,1.4430617348649128,36.083246594477906,60.04043631440703,41.50902691225245,31.924066269440576,81.99283282974764,56.02574375368764,25.96708907606,0.0
104,MIH119_1105,10,5,1,Mo44_PHW65_0177/PHT69,Mo44_PHW65_0177/PHT69,WIPV17/30679,1.0,69.0,64.0,50.0,58.0,29.0,0.010690833878867172,2.1499803935562394,-0.07474973879318957,1.9263331714343612,44.43057770090073,59.74914729582091,37.281681361819274,22.935548770899217,82.75482883117121,60.91051404729384,21.84431478387736,0.0
105,MIH119_1106,9,5,1,Mo44_PHW65_0178/PHT69,Mo44_PHW65_0178/PHT69,WIPV17/30680,1.0,53.0,68.0,40.0,63.0,21.0,0.014788162478783715,2.185929273368535,-0.04216965247930292,1.9649664448038833,40.49561941025198,54.30721468321591,48.260799916495614,40.92342157433928,82.6692000551067,66.60120139923193,16.06799865587478,0.0
106,MIH119_1107,8,5,1,Mo44_PHW65_0179/PHT69,Mo44_PHW65_0179/PHT69,WIPV17/30681,1.0,65.0,69.0,46.0,53.0,24.0,0.010193533009798975,2.25,-0.010257835166745206,2.0704942173207135,38.12500941794851,62.535237305528845,36.81689363432685,29.16066006010826,82.0605853220977,56.101532271485155,25.959053050612543,0.0
107,MIH119_1108,7,5,1,Mo44_PHW65_0180/PHT69,Mo44_PHW65_0180/PHT69,WIPV17/30682,1.0,66.0,64.0,45.0,55.0,21.0,0.01029651805624909,2.25,-0.0307205201190974,2.0296918420583356,38.890872965260115,58.466909289126455,38.89087296526011,26.03114515685121,82.54010853400837,58.25200176508079,24.288106768927573,0.0
108,MIH119_1109,6,5,1,Mo44_PHW65_0185/PHT69,Mo44_PHW65_0193/PHT69,WIPV17/30689,,65.0,58.0,45.0,56.0,20.0,0.010067200392332878,2.25,-0.07996344677557285,2.044882782781478,39.59797974644666,52.565851648125694,39.597979746446654,24.511859180960567,80.18700159642685,59.31112906990044,20.875872526526415,0.0
109,MIH119_1110,5,5,1,Mo44_PHW65_0185/PHT69,Mo44_PHW65_0185/PHT69,WIPV17/30684,1.0,90.0,62.0,63.0,48.0,30.0,0.004658683741073408,2.25,-0.052439099266278676,2.039406025772831,42.76831316104166,62.0,21.791543987498244,0.0,80.19648190170179,49.70844747783459,30.488034423867184,0.0
110,MIH119_1111,4,5,1,Mo44_PHW65_0185/PHT69,Mo44_PHW65_0200/PHT69,WIPV17/30691,,59.0,71.0,39.0,61.0,25.0,0.08408678039985669,1.7365874633048353,-0.10414562072364349,1.4925288002894574,38.38854385404009,60.858878349849974,47.40590364887522,36.567703318613844,88.12576945158854,62.93675020653946,25.18901924504908,0.0
111,MIH119_1112,3,5,1,Mo44_PHW65_0188/PHT69,Mo44_PHW65_0188/PHT69,WIPV17/30686,1.0,72.0,68.0,45.0,48.0,25.0,0.01770407437655419,2.144506920509559,-0.017704316852872343,1.9249151012989563,33.941125496954285,64.67184310807043,33.94112549695428,21.013155617496423,84.54967961672386,50.57158347882441,33.97809613789945,0.0
112,MIH119_1113,3,6,1,Mo44_PHW65_0191/PHT69,Mo44_PHW65_0191/PHT69,WIPV17/30688,1.0,80.0,65.0,50.0,53.0,35.0,0.06231961365986161,1.702000517791175,-0.22262901841911237,1.4677399141981733,40.60035548530583,64.01250394579353,34.06774331338658,11.287131548350471,87.63394464347685,54.438938223098624,33.19500642037824,0.0
113,MIH119_1114,4,6,1,Mo44_PHW65_0195/PHT69,Mo44_PHW65_0195/PHT69,WIPV17/30690,1.0,62.0,64.0,45.0,54.0,20.0,0.010535412573117759,2.25,-0.02236399265468918,2.0276032118190956,38.18376618407357,56.50864594297133,38.18376618407356,30.04618001829701,77.71644089691272,57.19287446026115,20.523566436651564,0.0
114,MIH119_1115,5,6,1,Mo44_PHW65_0207/PHT69,Mo44_PHW65_0207/PHT69,WIPV17/30693,1.0,90.0,62.0,50.0,49.0,25.0,0.009031314622104648,2.25,-0.05050142399201171,2.012899540922787,37.536177712829925,62.0,31.496592874640424,0.0,93.47318384641093,51.700659133464946,41.77252471294599,0.0
115,MIH119_1116,6,6,1,Mo44_PHW65_0207/PHT69,Mo44_PHW65_0187/PHT69,WIPV17/30685,,65.0,58.0,42.0,52.0,15.0,0.013142251213681436,2.25,-0.03851635958313664,2.0521092592845163,34.79479153066063,52.565851648125694,38.643530924824496,24.511859180960567,78.83825652959666,55.13726283142955,23.700993698167117,0.0
116,MIH119_1117,7,6,1,Mo44_PHW65_0210/PHT69,Mo44_PHW65_0210/PHT69,WIPV17/30694,1.0,78.0,63.0,53.0,53.0,33.0,0.015127976407000683,2.0434698262248423,-0.08901641676151169,1.8084097503627798,42.32768203250652,61.62329884622976,31.896196227058557,13.098436521518837,83.0996689032108,55.22202230124175,27.877646601969055,0.0
117,MIH119_1118,8,6,1,Mo44_PHW65_0214/PHT69,Mo44_PHW65_0230/PHT69,WIPV17/30702,,76.0,60.0,50.0,51.0,31.0,0.022824226854081076,1.9834110521720614,-0.10585016859302855,1.744694571201174,39.068266599067876,58.21774357655979,32.7821680940135,14.515313735980063,80.4174613565755,53.1295103440214,27.287951012554107,0.0
118,MIH119_1119,9,6,1,Mo44_PHW65_0214/PHT69,Mo44_PHW65_0224/PHT69,WIPV17/30700,,48.0,62.0,37.0,58.0,23.0,0.08447742616063075,1.7752620917107391,-0.12071567973394642,1.5291483546725837,34.90527134281881,46.074979179598444,46.32085958274298,41.48609759424921,72.23804518454979,59.95405541117721,12.283989773372586,0.0
119,MIH119_1120,10,6,1,Mo44_PHW65_0217/PHT69,Mo44_PHW65_0217/PHT69,WIPV17/30696,1.0,79.0,58.0,55.0,49.0,30.0,0.006930682957697389,2.25,-0.05407884295901246,2.039170247948753,40.138450170160596,56.93437663996451,28.105245381201257,11.0669217318396,76.47126387605044,51.39583009615596,25.07543377989448,0.0
120,MIH119_1121,11,6,1,Mo44_PHW65_0218/PHT69,Mo44_PHW65_0218/PHT69,WIPV17/30697,1.0,71.0,61.0,45.0,56.0,25.0,0.014840623979511584,2.144506920509559,-0.07895909990990375,1.907391624731285,39.59797974644666,57.676633111558324,39.597979746446654,19.85965742188656,86.87440231600135,59.00018072529513,27.874221590706217,0.0
121,MIH119_1122,12,6,1,Mo44_PHW65_0220/PHT69,Mo44_PHW65_0220/PHT69,WIPV17/30698,1.0,66.0,63.0,45.0,57.0,22.0,0.00984691474281028,2.25,-0.04636020731560133,2.0219198595046404,40.305086527633215,57.55336383148386,40.30508652763321,25.62440851377541,84.01818348992889,60.37025637472011,23.647927115208788,0.0
122,MIH119_1123,13,6,1,Mo44_PHW65_0220/PHT69,Mo44_PHW65_0223/PHT69,WIPV17/30699,,60.0,66.0,40.0,67.0,19.0,0.010802110000276558,2.25,-0.07762408937058246,2.065424757166856,43.066769848998135,57.15767664977295,51.32497768897153,32.99999999999999,95.33936329964067,71.06041577374391,24.27894752589675,0.0
123,MIH119_1124,14,6,1,Mo44_PHW65_0253/PHT69,Mo44_PHW65_0253/PHT69,WIPV17/30111,1.0,78.0,66.0,48.0,54.0,22.0,0.008914631888372371,2.25,-0.03308376425486881,2.039679756509467,40.12982057577929,64.55774164843118,36.13305274337834,13.722171593972115,91.77233614820463,57.07837352218418,34.69396262602045,0.0
124,MIH119_1125,15,6,1,Mo44_PHW65_0260/PHT69,Mo44_PHW65_0260/PHT69,WIPV17/30715,1.0,66.0,56.0,52.0,59.0,22.0,0.00643546066045864,2.25,-0.6199812273810194,2.0023686063813613,46.492634462796595,51.158545627985646,36.32402704421384,22.77725201224481,76.85479424819309,62.11926635636481,14.735527891828282,0.0
125,MIH119_1126,16,6,1,Mo44_PHW65_0271/PHT69,Mo44_PHW65_0271/PHT69,WIPV17/30118,1.0,70.0,62.0,44.0,60.0,19.0,0.009778216804858363,2.25,-0.0736869205225255,2.0286164714548898,41.67950222753984,58.26094248872632,43.16038802031906,21.20524888619146,92.415366868893,63.57799390494947,28.837372963943526,0.0
126,MIH119_1127,17,6,1,Mo44_PHW65_0288/PHT69,Mo44_PHW65_0288/PHT69,WIPV17/30721,1.0,74.0,63.0,54.0,58.0,22.0,0.005916011274990396,2.25,-0.08584795165991234,2.017860537668887,46.92298567374695,60.55948684411409,34.09154463296344,17.365153416470946,83.5308480073119,60.91709569199343,22.613752315318468,0.0
127,MIH119_1128,18,6,1,Mo44_PHW65_0296/PHT69,Mo44_PHW65_0296/PHT69,WIPV17/30122,1.0,90.0,52.0,45.0,48.0,19.0,0.012206529374407821,2.25,-0.09755494911106102,2.0223567926222246,33.941125496954285,52.0,33.94112549695428,0.0,90.89030488060618,50.83811063134325,40.052194249262946,0.0
128,MIH119_1129,19,6,1,Mo44_PHW65_0307/PHT69,Mo44_PHW65_0307/PHT69,WIPV17/30724,1.0,65.0,62.0,46.0,62.0,20.0,0.008378764013571694,2.25,-0.113183805900812,2.0422140454128987,44.59906762099637,56.1910827962723,43.06881896845783,26.202332227923364,87.07477315796191,65.62820756286942,21.446565595092487,0.0
129,MIH119_1130,20,6,1,Mo44_PHW65_0315/PHT69,Mo44_PHW65_0315/PHT69,WIPV17/30725,1.0,70.0,64.0,48.0,52.0,16.0,0.0093452609933147,2.25,-0.027268481708246695,2.0077804402377812,38.6435309248245,60.14032773029814,34.79479153066063,21.889289172842798,80.86611667867552,54.96435968802922,25.90175699064631,0.0
130,MIH119_1131,21,6,1,Mo44_PHW65_0319/PHT69,Mo44_PHW65_0316/PHT69,WIPV17/30726,,61.0,51.0,44.0,54.0,22.0,0.011154664834304934,2.25,-0.25968992564594906,2.0394429345846294,37.511552004785855,44.605605064109184,38.84434921828716,24.72529063256319,73.67095333173368,57.22019451445452,16.45075881727916,0.0
131,MIH119_1132,22,6,1,Mo44_PHW65_0319/PHT69,Mo44_PHW65_0236/PHT69,WIPV17/30703,,84.0,56.0,45.0,44.0,24.0,0.013795732070087266,2.2460367739042155,-0.04221028771142268,1.99699209176865,31.112698372208094,55.6932261406233,31.112698372208087,5.853593942988594,83.45598452045141,46.592530130649585,36.86345438980184,0.0
132,MIH119_1133,23,6,1,Mo44_PHW65_0319/PHT69,Mo44_PHW65_0281/PHT69,WIPV17/30720,,85.0,64.0,48.0,49.0,20.0,0.010065851390804795,2.25,-0.03260613896125349,2.0332313311725083,36.41409644839232,63.756460677871715,32.78739971158405,5.577967535850123,92.2002840993151,51.79333893679676,40.40694516251834,0.0
133,MIH119_1134,24,6,1,Mo44_PHW65_0319/PHT69,Mo44_PHW65_0317/PHT69,WIPV17/30727,,90.0,56.0,48.0,41.0,30.0,0.03836113677766638,1.9236373032060046,-0.11387041910375427,1.6927983140999356,30.468937844573166,56.0,27.43435486071319,0.0,81.20776728444895,42.64168085139214,38.5660864330568,0.0
134,MIH119_1135,25,6,1,Mo44_PHW65_0319/PHT69,Mo44_PHW65_0237/PHT69,WIPV17/30704,,77.0,58.0,50.0,56.0,28.0,0.007895165177055241,2.241362521763501,-0.11169902138328784,2.0393994710817416,42.89848881466277,56.51346375754365,35.996106142446195,13.047161151944168,86.95245646047839,59.06283359821515,27.889622862263238,0.0
135,MIH119_1136,26,6,1,Mo44_PHW65_0324/PHT69,Mo44_PHW65_0324/PHT69,WIPV17/30131,1.0,50.0,75.0,40.0,70.0,15.0,0.010226559484499758,2.25,-0.03333416232733429,2.018002835185456,44.99513267805776,57.45333323392335,53.62311101832846,48.209070726490445,88.13352458756894,74.24222543525484,13.891299152314108,0.0
136,MIH119_1137,27,6,1,Mo44_PHW65_0328/PHT69,Mo44_PHW65_0328/PHT69,WIPV17/30732,1.0,72.0,58.0,55.0,54.0,28.0,0.006138028955933969,2.25,-0.10186107515315594,2.029465204486503,44.23421039160556,55.161277945118904,30.973127562956485,17.92298567374695,74.48731326474001,56.64030255494738,17.84701070979264,0.0
137,MIH119_1138,28,6,1,Mo44_PHW65_0333/PHT69,Mo44_PHW65_0333/PHT69,WIPV17/30733,1.0,80.0,58.0,50.0,51.0,26.0,0.008590794924563126,2.25,-0.06661102753959124,2.0156781861197586,39.068266599067876,57.118849674708066,32.7821680940135,10.071594304681959,84.2043062547085,53.81089011850431,30.393416136204184,0.0
138,MIH119_1139,29,6,1,Mo44_PHW65_0336/PHT69,Mo44_PHW65_0336/PHT69,WIPV17/30734,1.0,85.0,63.0,55.0,52.0,28.0,0.006434531823186577,2.25,-0.05836439939154609,2.00836846263283,42.595906303027576,62.760265979779966,29.825974690254395,5.4908117931024645,87.6429563583869,54.54251357143082,33.10044278695607,0.0
139,MIH119_1140,30,6,1,Mo44_PHW65_0336/PHT69,Mo44_PHW65_0350/PHT69,WIPV17/30738,,84.0,62.0,48.0,52.0,24.0,0.0093452609933147,2.25,-0.05179387615893609,2.0100087214734828,38.6435309248245,61.660357512832945,34.79479153066063,6.480764722594515,93.18393399598075,54.96435968802922,38.21957430795153,0.0
140,MIH119_1141,30,7,1,Mo44_PHW65_0339/PHT69,Mo44_PHW65_0339/PHT69,WIPV17/30735,1.0,66.0,63.0,42.0,56.0,21.0,0.011979506023805158,2.25,-0.038881852820899496,2.0065486591179127,37.47131395609606,57.55336383148386,41.61611022673407,25.62440851377541,86.1193023396346,59.37859074153952,26.740711598095086,0.0
141,MIH119_1142,29,7,1,Mo44_PHW65_0363/PHT69,Mo44_PHW65_0363/PHT69,WIPV17/30740,1.0,82.0,66.0,48.0,56.0,22.0,0.008518450038978114,2.25,-0.04885171328860267,2.008484649622775,41.61611022673408,65.35769253694365,37.47131395609606,9.18542466336432,97.8705611448942,59.19238735633914,38.678173788555036,0.0
142,MIH119_1143,28,7,1,Mo44_PHW65_0396/PHT69,Mo44_PHW65_0396/PHT69,WIPV17/30745,1.0,71.0,60.0,46.0,58.0,21.0,0.009107193805758564,2.25,-0.08527712762631305,2.0285507787719985,41.72170841964177,56.73111453595901,40.29018548662184,19.5340892674294,88.23175991515785,61.394129655587534,26.837630259570314,0.0
143,MIH119_1144,27,7,1,Mo44_PHW65_0397/PHT69,Mo44_PHW65_0397/PHT69,WIPV17/30146,1.0,82.0,52.0,44.0,56.0,18.0,0.010658931998808697,2.25,-0.1448045535582827,2.143686212787614,38.90086874570385,51.49393957456166,40.28302881896446,7.237001249923403,96.01990189561266,59.339460977952854,36.6804409176598,0.0
144,MIH119_1145,26,7,1,Mo44_PHW65_0404/PHT69,Mo44_PHW65_0404/PHT69,WIPV17/30747,1.0,90.0,54.0,46.0,50.0,25.0,0.012177049210218721,2.220701924321312,-0.10892839167524353,1.9932039837907458,35.96699001693256,54.0,34.73291852294986,0.0,93.53830965197776,52.850263330322846,40.688046321654916,0.0
145,MIH119_1146,25,7,1,Mo44_PHW65_0416/PHT69,Mo44_PHW65_0416/PHT69,WIPV17/30748,1.0,76.0,59.0,45.0,54.0,15.0,0.010535412573117759,2.25,-0.052427266839528884,2.077030996151991,38.18376618407357,57.24744785028379,38.18376618407356,14.273391840380397,89.33589015704788,57.19287446026115,32.143015696786726,0.0
146,MIH119_1147,24,7,1,Mo44_PHW65_0433/PHT69,Mo44_PHW65_0433/PHT69,WIPV17/30749,1.0,70.0,63.0,48.0,58.0,18.0,0.008152871970688732,2.25,-0.05825693948320225,2.0482231179245525,43.10239987768887,59.200635109512234,38.80957516881378,21.54726902951713,86.07014983652327,61.306401190494135,24.76374864602914,0.0
147,MIH119_1148,23,7,1,Mo44_PHW65_0435/PHT69,Mo44_PHW65_0435/PHT69,WIPV17/30750,1.0,50.0,76.0,35.0,76.0,25.0,0.21500465784328635,1.501599911483684,-0.4402176540214118,1.2732514754407354,43.59180916267951,58.21937767704233,62.255555365963374,48.85185833617698,97.32166083103345,77.34854710834168,19.973113722691785,0.0
148,MIH119_1149,22,7,1,Mo44_PHW65_0442/PHT69,Mo44_PHW65_0442/PHT69,WIPV17/30751,1.0,80.0,59.0,50.0,56.0,22.0,0.0076429503484394205,2.25,-0.09066280921541958,2.0756182818862476,42.89848881466277,58.10365742772027,35.996106142446195,10.245242482348889,90.39675086290572,59.086467581102774,31.310283281802946,0.0
149,MIH119_1150,21,7,1,Mo44_PHW65_0446/PHT69,Mo44_PHW65_0446/PHT69,WIPV17/30752,1.0,80.0,54.0,40.0,50.0,20.0,0.015573620711413475,2.25,-0.05165666894350292,2.077131573214974,32.13938048432697,53.17961866265923,38.302222155948904,9.377001594014239,90.60472475545721,53.03016102518204,37.574563730275166,0.0
150,MIH119_1151,20,7,1,Mo44_PHW65_0475/PHT69,Mo44_PHW65_0475/PHT69,WIPV17/30156,1.0,82.0,63.0,45.0,48.0,23.0,0.012206529374407821,2.25,-0.02757214910427528,2.036060764490768,33.941125496954285,62.38688833071893,33.94112549695428,8.767905360484123,90.55677183089747,50.83811063134325,39.718661199554234,0.0
151,MIH119_1152,19,7,1,MoG/PHT69,MoG/PHT69,,1.0,60.0,67.0,50.0,62.0,22.0,0.00672986666892392,2.25,-0.05134288213713888,2.046672507844047,47.494755473376635,58.02370205355739,39.85283180056543,33.49999999999999,78.14184489260792,65.41716053622093,12.724684356386984,0.0
152,MIH119_1153,18,7,1,MoG/PHT69,MoG/PHT69,,1.0,66.0,65.0,50.0,61.0,21.0,0.006868055219369662,2.25,-0.07093601892181337,2.0463610494616957,46.72871103025766,59.380454746769054,39.2100441908789,26.43788179992701,83.21006192592866,64.36204504370124,18.848016882227412,0.0
153,MIH119_1154,17,7,1,OH43/B37,LH74/PHN82,,,47.0,65.0,48.0,64.0,18.0,0.0076167827612987704,2.25,0.0,0.0,46.80663690362691,48.304413656030626,43.6478950439999,43.49348941332578,67.69996091407135,67.69996091407135,0.0,1.0
154,MIH119_1155,16,7,1,OH43/B37,LH74/PHN82,,,60.0,64.0,35.0,62.0,20.0,0.052719138723582006,1.923804400163087,-0.11720645174409526,1.6986183953628338,35.56173905376486,55.42562584220408,50.78742674591749,31.999999999999996,92.69598091822016,64.57615936688656,28.119821551333597,0.0
155,MIH119_1156,15,7,1,PHN11/PHT69,PHN11/PHT69,,1.0,55.0,68.0,48.0,70.0,24.0,0.006445002116861063,2.25,-0.526384499274983,2.0716705505546855,52.020137783417596,55.70233901165144,46.839142445120075,39.003197671871135,83.00137466132301,73.99048419542395,9.010890465899067,0.0
156,MIH119_1157,14,7,1,PHN11/PHT69,PHN11/PHT69,,1.0,80.0,59.0,50.0,57.0,31.0,0.020459391810252546,1.9834110521720616,-0.25176840098851583,1.742498550664244,43.66453325778175,58.10365742772027,36.63889375213274,10.245242482348889,90.30353235732889,59.38004097272981,30.923491384599085,0.0
157,MIH119_1158,13,7,1,PHN11_PHW65_0001/PHT69,PHN11_PHW65_0001/PHT69,WIPV17/30757,1.0,72.0,59.0,45.0,62.0,20.0,0.00886449777651278,2.25,-0.14066806295699882,2.075654130753784,43.84062043356595,56.11233446141406,43.840620433565945,18.232002668121897,95.24227531750553,65.66589289881836,29.57638241868717,0.0
158,MIH119_1159,12,7,1,PHN11_PHW65_0010/PHT69,PHN11_PHW65_0010/PHT69,WIPV17/30759,1.0,81.0,53.0,43.0,51.0,18.0,0.012695571345351077,2.25,-0.08469080631182761,2.036441551663798,34.78191636318742,52.3474820515423,37.299038782577696,8.291026647132236,89.51528217174717,54.06180277130902,35.45347940043815,0.0
159,MIH119_1160,11,7,1,PHN11_PHW65_0011/PHT69,PHN11_PHW65_0011/PHT69,WIPV17/30760,1.0,80.0,53.0,45.0,50.0,25.0,0.016895946627215983,2.144506920509559,-0.11415935458505265,1.9244380517275208,35.35533905932738,52.194810909647025,35.35533905932737,9.203353416347307,85.04225466360691,52.67873279044208,32.363521873164835,0.0
160,MIH119_1161,10,7,1,PHN11_PHW65_0016/PHT69,PHN11_PHW65_0016/PHT69,WIPV17/30762,1.0,76.0,50.0,42.0,51.0,20.0,0.013465150871887079,2.25,-0.10433710078639284,2.066651195648084,34.12566092430177,48.514786313799824,37.9003860993471,12.096094779983387,84.95719689194186,54.07693085390206,30.880266038039796,0.0
161,MIH119_1162,9,7,1,PHN11_PHW65_0017/PHT69,PHN11_PHW65_0017/PHT69,WIPV17/30763,1.0,88.0,54.0,54.0,52.0,31.0,0.006781250779227835,2.25,-0.18639793682571928,2.033638803322498,42.068883707497264,53.96710465903117,30.564833119208604,1.8845728219350524,86.76125756571918,54.61532717213204,32.14593039358713,0.0
162,MIH119_1163,8,7,1,PHN11_PHW65_0021/PHT69,PHN11_PHW65_0021/PHT69,WIPV17/30764,1.0,84.0,59.0,52.0,49.0,29.0,0.008117074917476232,2.25,-0.052972939932027126,2.039399538280889,38.61252692672937,58.67679182672813,30.167412290957255,6.167179332791554,84.40884751512945,51.590577143421626,32.81827037170781,0.0
163,MIH119_1164,7,7,1,PHN11_PHW65_0021/PHT69,PHN11_PHW65_0022/PHT69,WIPV17/30765,,49.0,55.0,33.0,64.0,13.0,0.01818116526279221,2.25,-0.3951635672713745,2.003170119915632,34.85689824096174,41.50902691225246,53.67491634850713,36.0832465944779,87.11249519501388,67.71795500355297,19.39454019146088,0.0
164,MIH119_1165,6,7,1,PHN11_PHW65_0023/PHT69,PHN11_PHW65_0023/PHT69,WIPV17/30766,1.0,52.0,62.0,36.0,66.0,21.0,0.052533685031576766,1.8927079947417562,-0.3282433660104672,1.6618148756455455,38.79382665130323,48.856666723616755,53.39512162874653,38.17101147019081,87.37627908056422,68.65020189660119,18.726077183963028,0.0
165,MIH119_1166,5,7,1,PHN11_PHW65_0023/PHT69,PHN11_PHW65_0027/PHT69,WIPV17/30767,,78.0,68.0,49.0,58.0,17.0,0.007720638769176214,2.25,-0.04124849015235731,2.0365705689981124,43.77315565292078,66.51403684989879,38.05142368144942,14.137994975607633,95.84900962091622,61.2542158401328,34.59479378078342,0.0
166,MIH119_1167,4,7,1,PHN11_PHW65_0048/PHT69,PHN11_PHW65_0048/PHT69,WIPV17/30772,1.0,80.0,52.0,45.0,51.0,20.0,0.01131568963452343,2.25,-0.09564293780851377,2.0767166754374724,36.062445840513924,51.21000315663482,36.062445840513924,9.029705238680377,86.42298880915237,54.015492545802196,32.407496263350176,0.0
167,MIH119_1168,3,7,1,PHN11_PHW65_0048/PHT69,PHN11_PHW65_0042/PHT69,WIPV17/30771,,71.0,49.0,45.0,52.0,27.0,0.031120349955341634,1.9626105055051506,-0.36685339402095685,1.7888069870467838,36.76955262170048,46.33041020436652,36.76955262170047,15.952839568400679,77.79214997340561,54.272974445553274,23.51917552785234,0.0
168,MIH119_1169,3,8,1,PHN11_PHW65_0049/PHT69,PHN11_PHW65_0049/PHT69,WIPV17/30773,1.0,70.0,83.0,50.0,56.0,26.0,0.0076429503484394205,2.25,-0.0011634272886196105,2.4692038609975158,42.89848881466277,77.9944875252304,35.996106142446195,28.387671896030504,95.41140110270672,59.086467581102774,36.32493352160394,0.0
169,MIH119_1170,4,8,1,PHN11_PHW65_0056/PHT69,PHN11_PHW65_0056/PHT69,WIPV17/30776,1.0,88.0,54.0,45.0,48.0,25.0,0.01770407437655419,2.144506920509559,-0.09570402438860676,1.9399191163453477,33.941125496954285,53.96710465903117,33.94112549695428,1.8845728219350524,89.91264362872263,50.57158347882441,39.34106014989824,0.0
170,MIH119_1171,5,8,1,PHN11_PHW65_0058/PHT69,PHN11_PHW65_0058/PHT69,WIPV17/30778,1.0,70.0,57.0,46.0,53.0,15.0,0.010193533009798975,2.25,-0.07234457449148189,2.0017108155824115,38.12500941794851,53.56247938479678,36.81689363432685,19.495148169563116,80.39092289914038,56.101532271485155,24.289390627655226,0.0
