,plot,Pass,Range,Rep,New_Pedigree,Old_Pedigree,Old_Source,Shared,LPlant.L2.End.Angle,LPlant.L2.End.Length,LPlant.L2.Mid.Angle,LPlant.L2.Mid.Length,LPlant.L2.Stem.Angle,A1,N1,A2,N2,a,b,c,d,total_blade_length,upblade_length,downblade_length,curled
86,MIH119_1087,28,5,1,Mo44_PHW65_0139/PHT69,Mo44_PHW65_0139/PHT69,WIPV17/30657,1.0,90.0,48.0,47.0,50.0,33.0,0.08945524069645641,1.6513030048580484,-1.005217147109898,1.4464077208270285,36.567685080958526,48.0,34.09991800312493,0.0,87.53155293482234,51.287337388735125,36.2442155460872,0.0
87,MIH119_1088,27,5,1,Mo44_PHW65_0139/PHT69,Mo44_PHW65_0121/PHT69,WIPV17/30652,,81.0,55.0,52.0,49.0,25.0,0.008117074917476232,2.25,-0.08185641646451679,2.0236553193486646,38.61252692672937,54.32285873273258,30.167412290957255,8.603895577212699,79.53891865178666,51.590577143421626,27.948341508365026,0.0
88,MIH119_1089,26,5,1,Mo44_PHW65_0144/PHT69,Mo44_PHW65_0144/PHT69,WIPV17/30659,1.0,90.0,54.0,50.0,40.0,30.0,0.021984229710914953,2.0641777724759116,-0.08048865787550714,1.8301081468457823,30.64177772475912,54.0,25.71150438746157,0.0,77.85867036031111,41.834826898586414,36.023843461724695,0.0
89,MIH119_1090,25,5,1,Mo44_PHW65_0150/PHT69,Mo44_PHW65_0150/PHT69,WIPV17/30662,1.0,68.0,57.0,27.0,57.0,30.0,1.1089215920102349,1.1331137036677865,-1.5837339333102507,0.899858414092526,28.500000000000007,52.84947971030688,49.363448015713,21.352575824706985,94.25036851960212,57.0867764468067,37.163592072795396,0.0
90,MIH119_1091,24,5,1,Mo44_PHW65_0151/PHT69,Mo44_PHW65_0147/PHT69,WIPV17/30661,,80.0,65.0,48.0,54.0,25.0,0.008914631888372371,2.25,-0.04331747915632987,2.0017601888047656,40.12982057577929,64.01250394579353,36.13305274337834,11.287131548350471,93.13716816383891,57.07837352218418,36.05879464165472,0.0
91,MIH119_1092,23,5,1,Mo44_PHW65_0151/PHT69,Mo44_PHW65_0151/PHT69,WIPV17/30663,1.0,90.0,59.0,45.0,48.0,20.0,0.012206529374407821,2.25,-0.04931386411413455,2.028474036909694,33.941125496954285,59.0,33.94112549695428,0.0,95.05028710373804,50.83811063134325,44.212176472394816,0.0
92,MIH119_1093,22,5,1,Mo44_PHW65_0154/PHT69,Mo44_PHW65_0154/PHT69,WIPV17/30664,1.0,70.0,65.0,50.0,50.0,20.0,0.008806099060971819,2.25,-0.017959637002741325,2.0196448253450847,38.302222155948904,61.080020351084045,32.13938048432696,22.231309316168467,78.15945379924933,52.75577462598463,25.4036791732647,0.0
93,MIH119_1094,21,5,1,Mo44_PHW65_0155/PHT69,Mo44_PHW65_0155/PHT69,WIPV17/30665,1.0,85.0,60.0,50.0,44.0,30.0,0.019863788289534393,2.0641777724759116,-0.06031245395088578,1.8235868298925535,33.70595549723503,59.771681885504734,28.282654826207725,5.22934456485949,82.01273379054312,46.01830958844506,35.99442420209807,0.0
94,MIH119_1095,20,5,1,Mo44_PHW65_0157/PHT69,Mo44_PHW65_0157/PHT69,WIPV17/30066,1.0,90.0,51.0,45.0,50.0,25.0,0.016895946627215983,2.144506920509559,-0.15621270950891586,1.9715383182179538,35.35533905932738,51.0,35.35533905932737,0.0,92.66922937090942,52.67873279044208,39.990496580467344,0.0
95,MIH119_1096,19,5,1,Mo44_PHW65_0159/PHT69,Mo44_PHW65_0159/PHT69,WIPV17/30667,1.0,88.0,59.0,55.0,45.0,40.0,0.05565304015087581,1.702000517791175,-0.25818264556346526,1.4606652829095288,36.86184199300463,58.96405879412665,25.810939635797073,2.059070305447557,79.04648590693043,46.07828048197195,32.968205424958484,0.0
96,MIH119_1097,18,5,1,Mo44_PHW65_0163/PHT69,Mo44_PHW65_0164/PHT69,WIPV17/30670,,76.0,53.0,40.0,56.0,25.0,0.06792509631139594,1.7994549660566952,-0.38469279316248306,1.5930568666527898,35.9961061424462,51.425673492627816,42.89848881466277,12.82186046678239,92.43694457494445,57.98412672929632,34.45281784564813,0.0
97,MIH119_1098,17,5,1,Mo44_PHW65_0163/PHT69,Mo44_PHW65_0163/PHT69,WIPV17/30669,1.0,90.0,48.0,46.0,42.0,26.0,0.021007123278933084,2.123151780436619,-0.11856193812360581,1.9126758533198507,30.21227161422335,48.0,29.175651559277885,0.0,79.67998651584904,44.17943317846709,35.500553337381945,0.0
98,MIH119_1099,16,5,1,Mo44_PHW65_0165/PHT69,Mo44_PHW65_0165/PHT69,WIPV17/30671,1.0,68.0,69.0,54.0,62.0,39.0,0.046940035236890165,1.699690119896105,-0.22237469111601071,1.4714182967790708,50.159053651246744,63.97568596510833,36.442685642133334,25.84785494569793,81.18831440747161,63.523386822677885,17.664927584793727,0.0
100,MIH119_1101,14,5,1,Mo44_PHW65_0168/PHT69,Mo44_PHW65_0168/PHT69,WIPV17/30674,1.0,69.0,71.0,51.0,60.0,34.0,0.03326858788202075,1.830810324406235,-0.10973452169870537,1.5849412455758758,46.62875768741826,66.28421028130133,37.75922346299025,25.44412441771632,85.57566270562495,61.990614720705906,23.58504798491903,0.0
101,MIH119_1102,13,5,1,Mo44_PHW65_0171/PHT69,Mo44_PHW65_0176/PHT69,WIPV17/30678,,70.0,55.0,45.0,53.0,25.0,0.015805920420737665,2.144506920509559,-0.11814572203995058,1.9077234271241104,37.47665940288702,51.68309414322496,37.476659402887016,18.81110788291178,80.26636091684634,55.83945675786861,24.42690415897773,0.0
102,MIH119_1103,12,5,1,Mo44_PHW65_0171/PHT69,Mo44_PHW65_0171/PHT69,WIPV17/30675,1.0,65.0,58.0,42.0,52.0,20.0,0.013142251213681436,2.25,-0.042206688122754965,2.0203131332980617,34.79479153066063,52.565851648125694,38.643530924824496,24.511859180960567,78.80258757275938,55.13726283142955,23.66532474132983,0.0
103,MIH119_1104,11,5,1,Mo44_PHW65_0175/PHT69,Mo44_PHW65_0175/PHT69,WIPV17/30677,1.0,73.0,54.0,45.0,53.0,25.0,0.015805920420737665,2.144506920509559,-0.12285520362267813,1.9517697341422109,37.47665940288702,51.64045682200392,37.476659402887016,15.788072055027783,82.83640855877411,55.83945675786861,26.9969518009055,0.0
104,MIH119_1105,10,5,1,Mo44_PHW65_0177/PHT69,Mo44_PHW65_0177/PHT69,WIPV17/30679,1.0,68.0,52.0,45.0,43.0,33.0,0.1582724718887448,1.539864963814583,-0.25231593923875306,1.308571581656022,30.405591591021544,48.21356043747295,30.40559159102154,19.479542857627425,64.88978991037828,43.8674530616736,21.022336848704672,0.0
105,MIH119_1106,9,5,1,Mo44_PHW65_0178/PHT69,Mo44_PHW65_0178/PHT69,WIPV17/30680,1.0,54.0,64.0,35.0,51.0,20.0,0.06314323000357751,1.923804400163087,-0.005049797588476363,2.1555047841811557,29.252398253903355,51.77708763999664,41.776754258738585,37.61825614671828,76.17053807847567,53.11909883405186,23.051439244423804,0.0
106,MIH119_1107,8,5,1,Mo44_PHW65_0179/PHT69,Mo44_PHW65_0179/PHT69,WIPV17/30681,1.0,75.0,64.0,50.0,46.0,31.0,0.025261842898931734,1.9834110521720616,-0.04059598299560195,1.7588319892539486,35.23804438347299,61.81925288250037,29.568230045580805,16.564418886561327,78.04902100028907,47.92073482009773,30.128286180191335,0.0
107,MIH119_1108,7,5,1,Mo44_PHW65_0180/PHT69,Mo44_PHW65_0180/PHT69,WIPV17/30682,1.0,81.0,47.0,47.0,47.0,30.0,0.04492630960862523,1.8573970902098456,-0.44317679936469456,1.6154482709235956,34.37362397610101,46.42135200797148,32.05392292293743,7.352419856890851,76.7595066618585,48.73986851199763,28.01963814986086,0.0
108,MIH119_1109,6,5,1,Mo44_PHW65_0185/PHT69,Mo44_PHW65_0193/PHT69,WIPV17/30689,,61.0,51.0,36.0,48.0,23.0,0.12780640306383312,1.7116269334729999,-0.23413048804804923,1.465461407939003,28.21369211003871,44.605605064109184,38.83281572999748,24.72529063256319,71.38780680163181,49.429912140869675,21.957894660762133,0.0
109,MIH119_1110,5,5,1,Mo44_PHW65_0185/PHT69,Mo44_PHW65_0185/PHT69,WIPV17/30684,1.0,90.0,61.0,45.0,47.0,22.0,0.012532029971624486,2.25,-0.03440357742918133,2.067857511803135,33.23401871576774,61.0,33.23401871576773,0.0,95.28042183844894,49.778983326523594,45.50143851192536,0.0
110,MIH119_1111,4,5,1,Mo44_PHW65_0185/PHT69,Mo44_PHW65_0200/PHT69,WIPV17/30691,,67.0,54.0,37.0,55.0,19.0,0.02073019204302655,2.1884798692252065,-0.09409193146746528,1.9543246236949632,33.09982627336266,49.70726208643178,43.924953052601104,21.09948093842078,87.58947861690345,58.12933916911389,29.46013944778956,0.0
111,MIH119_1112,3,5,1,Mo44_PHW65_0188/PHT69,Mo44_PHW65_0188/PHT69,WIPV17/30686,1.0,79.0,49.0,50.0,46.0,21.0,0.009773469959159379,2.25,-0.11870679607474792,2.0114300694693434,35.23804438347299,48.09973198893554,29.568230045580805,9.349640773450695,73.57739966661869,48.535312655905855,25.042087010712844,0.0
112,MIH119_1113,3,6,1,Mo44_PHW65_0191/PHT69,Mo44_PHW65_0191/PHT69,WIPV17/30688,1.0,80.0,44.0,36.0,44.0,30.0,0.5938716170057144,1.2584085723648184,-1.4612653944462657,1.0317819365049916,25.862551100868817,43.331541132537154,35.59674775249769,7.640519817344934,77.23355154250812,44.26490674975843,32.9686447927497,0.0
113,MIH119_1114,4,6,1,Mo44_PHW65_0195/PHT69,Mo44_PHW65_0195/PHT69,WIPV17/30690,1.0,70.0,56.0,45.0,54.0,22.0,0.010535412573117759,2.25,-0.08786478190946859,2.014284179898155,38.18376618407357,52.62278676401087,38.18376618407356,19.153128026237447,82.2125424597201,57.19287446026115,25.019667999458942,0.0
114,MIH119_1115,5,6,1,Mo44_PHW65_0207/PHT69,Mo44_PHW65_0207/PHT69,WIPV17/30693,1.0,71.0,59.0,52.0,56.0,23.0,0.0068692547170255145,2.25,-0.09656305777228222,2.0617041783270182,44.12860220197643,55.78559596035969,34.477042618236865,19.208521112972246,79.1318015413449,58.96065959248185,20.17114194886305,0.0
115,MIH119_1116,6,6,1,Mo44_PHW65_0207/PHT69,Mo44_PHW65_0187/PHT69,WIPV17/30685,,76.0,52.0,52.0,49.0,28.0,0.008117074917476232,2.25,-0.10741881769093614,2.0626113771704997,38.61252692672937,50.455377766351816,30.167412290957255,12.579938571182723,73.82726363395597,51.590577143421626,22.236686490534336,0.0
116,MIH119_1117,7,6,1,Mo44_PHW65_0210/PHT69,Mo44_PHW65_0210/PHT69,WIPV17/30694,1.0,89.0,49.0,57.0,50.0,32.0,0.0060857709672719725,2.25,-0.38652218244396486,2.160896610697977,41.9335283972712,48.992537062663175,27.23195175075135,0.8551679154268921,80.31955397901592,52.294455300184566,28.02509867883134,0.0
117,MIH119_1118,8,6,1,Mo44_PHW65_0214/PHT69,Mo44_PHW65_0230/PHT69,WIPV17/30702,,81.0,58.0,52.0,52.0,35.0,0.0361174750333097,1.827946090762794,-0.2658601685641538,1.596753272615974,40.97655918754954,57.28592375451799,32.01439671693423,9.07319897233339,82.47721482144158,53.679224779662064,28.797990041779517,0.0
118,MIH119_1119,9,6,1,Mo44_PHW65_0214/PHT69,Mo44_PHW65_0224/PHT69,WIPV17/30700,,81.0,55.0,61.0,47.0,45.0,0.027930938945950928,1.8040477552714234,-0.24280512509623062,1.5756830168327516,41.1071262355516,54.32285873273258,22.78605215157784,8.603895577212699,67.89119843687541,48.07085805789616,19.820340378979253,0.0
119,MIH119_1120,10,6,1,Mo44_PHW65_0217/PHT69,Mo44_PHW65_0217/PHT69,WIPV17/30696,1.0,90.0,39.0,52.0,39.0,35.0,0.045831061889100695,1.827946090762794,-0.7611225655055358,1.633951623118201,30.732419390662155,39.0,24.01079753770067,0.0,66.02116918028464,40.25941858474655,25.761750595538096,0.0
120,MIH119_1121,11,6,1,Mo44_PHW65_0218/PHT69,Mo44_PHW65_0218/PHT69,WIPV17/30697,1.0,85.0,49.0,52.0,48.0,30.0,0.00939246614574273,2.216923937681048,-0.18795739987393006,2.0449764300488833,37.82451617312265,48.81354020649553,29.5517508156316,4.2706313946352505,79.05426367089473,50.462766722769125,28.591496948125602,0.0
121,MIH119_1122,12,6,1,Mo44_PHW65_0220/PHT69,Mo44_PHW65_0220/PHT69,WIPV17/30698,1.0,40.0,58.0,30.0,61.0,19.0,0.17142148969133017,1.6767469320095758,-0.5126940112894166,1.4606157322964888,30.500000000000007,37.28168136181928,52.827549630850754,44.43057770090073,73.5079202377997,62.54046355191083,10.96745668588886,0.0
122,MIH119_1123,13,6,1,Mo44_PHW65_0220/PHT69,Mo44_PHW65_0223/PHT69,WIPV17/30699,,50.0,63.0,39.0,62.0,15.0,0.012663432037789153,2.25,-0.08588539406399476,2.020958587509813,39.017864245089925,48.260799916495614,48.18304961033219,40.495619410251976,78.30020564786533,65.75568954476734,12.544516103097989,0.0
123,MIH119_1124,14,6,1,Mo44_PHW65_0253/PHT69,Mo44_PHW65_0253/PHT69,WIPV17/30111,1.0,72.0,54.0,44.0,52.0,23.0,0.011693500693561646,2.25,-0.0759498367028535,2.0593169391794444,36.122235263867864,51.35705187993829,37.40566961760986,16.68691769624716,82.09411847973055,55.10092805095622,26.993190428774334,0.0
124,MIH119_1125,15,6,1,Mo44_PHW65_0260/PHT69,Mo44_PHW65_0260/PHT69,WIPV17/30715,1.0,59.0,61.0,37.0,61.0,25.0,0.14420165848528113,1.6160018754234489,-0.3732235119136501,1.3971535873421277,36.71071641227495,52.287205342828855,48.71676611288486,31.417322569513303,86.07464421908504,62.4969685562518,23.577675662833247,0.0
125,MIH119_1126,16,6,1,Mo44_PHW65_0271/PHT69,Mo44_PHW65_0271/PHT69,WIPV17/30118,1.0,71.0,56.0,50.0,52.0,17.0,0.008384784255150744,2.25,-0.07777437744867066,2.049467102209546,39.834311042186854,52.949040233561746,33.42495570370004,18.231816649600773,75.93247895411929,54.86600561102401,21.066473343095282,0.0
126,MIH119_1127,17,6,1,Mo44_PHW65_0288/PHT69,Mo44_PHW65_0288/PHT69,WIPV17/30721,1.0,71.0,65.0,49.0,56.0,31.0,0.028324304984981948,1.9145345372821707,-0.10983886981826729,1.676869752207843,42.26373649247523,61.458707413955594,36.73930562346841,21.161930039715184,83.52637522023934,58.17922497783529,25.347150242404066,0.0
127,MIH119_1128,18,6,1,Mo44_PHW65_0296/PHT69,Mo44_PHW65_0296/PHT69,WIPV17/30122,1.0,88.0,55.0,47.0,46.0,30.0,0.045762406762442,1.8573970902098458,-0.20329846827120646,1.626180176883887,33.64227027448184,54.96649548605027,31.37192456287493,1.9194723186375533,84.96945685374396,47.70285003301896,37.26660682072501,0.0
128,MIH119_1129,19,6,1,Mo44_PHW65_0307/PHT69,Mo44_PHW65_0307/PHT69,WIPV17/30724,1.0,61.0,41.0,32.0,51.0,10.0,0.02597083546932518,2.25,-0.21918411697856627,2.143364508747026,27.02588247589345,35.85940799271523,43.250452903977724,19.87719443009982,79.83151471994167,53.92199024691584,25.90952447302582,0.0
129,MIH119_1130,20,6,1,Mo44_PHW65_0315/PHT69,Mo44_PHW65_0315/PHT69,WIPV17/30725,1.0,60.0,59.0,40.0,59.0,25.0,0.06514955112578992,1.7994549660566952,-0.280132078639558,1.5616403559393246,37.924468971505824,51.095498823281886,45.196622144019706,29.499999999999996,82.02686413042056,61.090419232651485,20.936444897769075,0.0
130,MIH119_1131,21,6,1,Mo44_PHW65_0319/PHT69,Mo44_PHW65_0316/PHT69,WIPV17/30726,,80.0,52.0,45.0,49.0,26.0,0.024147214755234323,2.0503038415792965,-0.1567638108746019,1.8155164043270235,34.64823227814083,51.21000315663482,34.648232278140824,9.029705238680377,82.93443103248993,51.37690522343392,31.557525809056,0.0
131,MIH119_1132,22,6,1,Mo44_PHW65_0319/PHT69,Mo44_PHW65_0236/PHT69,WIPV17/30703,,90.0,38.0,54.0,31.0,29.0,0.01294529249644356,2.25,-0.100659909039348,2.031645542200096,25.079526825623372,38.0,18.221342821066667,0.0,55.962357203048285,32.55913735261718,23.403219850431107,0.0
132,MIH119_1133,23,6,1,Mo44_PHW65_0319/PHT69,Mo44_PHW65_0281/PHT69,WIPV17/30720,,66.0,53.0,40.0,55.0,32.0,0.35101242494380536,1.3428401130786118,-1.1746140665272558,1.1141096739131082,35.353318532759666,48.41790925505784,42.13244437154379,21.557042083017407,79.95840195521802,55.555785156601694,24.40261679861633,0.0
133,MIH119_1134,24,6,1,Mo44_PHW65_0319/PHT69,Mo44_PHW65_0317/PHT69,WIPV17/30727,,90.0,46.0,55.0,20.0,40.0,0.09833796200004538,1.702000517791175,-0.0813094852053059,1.4607006300787504,16.383040885779835,46.0,11.471528727020921,0.0,52.44366176154077,20.47923576976531,31.964425991775457,0.0
134,MIH119_1135,25,6,1,Mo44_PHW65_0319/PHT69,Mo44_PHW65_0237/PHT69,WIPV17/30704,,89.0,59.0,63.0,45.0,47.0,0.023786777279305827,1.8301639045958158,-0.18225529603565258,1.5881987928355241,40.09529358847656,58.99101401422708,20.429572488279604,1.0296919797997273,73.67078602274611,45.96741886808339,27.703367154662732,0.0
135,MIH119_1136,26,6,1,Mo44_PHW65_0324/PHT69,Mo44_PHW65_0324/PHT69,WIPV17/30131,1.0,50.0,68.0,31.0,58.0,16.0,0.04028511990634764,2.095450001531905,-0.004866593443259505,2.295479997167262,29.872208344783154,52.09102213209051,49.71570344072251,43.70955745868467,84.1591562707275,60.80814461431777,23.351011656409725,0.0
136,MIH119_1137,27,6,1,Mo44_PHW65_0328/PHT69,Mo44_PHW65_0328/PHT69,WIPV17/30732,1.0,77.0,32.0,50.0,37.0,25.0,0.012830509924130366,2.25,0.0,0.0,28.343644395402187,31.179842073127528,23.78314155840195,7.198433739003679,39.03927322322862,39.03927322322862,0.0,1.0
137,MIH119_1138,28,6,1,Mo44_PHW65_0333/PHT69,Mo44_PHW65_0333/PHT69,WIPV17/30733,1.0,50.0,53.0,33.0,64.0,29.0,0.8373056424261175,1.1715623107641873,-3.830251904457819,0.9341576660031468,34.85689824096174,40.60035548530583,53.67491634850713,34.06774331338658,84.60687109499015,64.17256740020514,20.43430369478502,0.0
138,MIH119_1139,29,6,1,Mo44_PHW65_0336/PHT69,Mo44_PHW65_0336/PHT69,WIPV17/30734,1.0,82.0,57.0,48.0,56.0,30.0,0.028762532718355164,1.9236373032060048,-0.27970596682310267,1.727996618222796,41.61611022673408,56.44527991826951,37.47131395609606,7.93286675472373,92.1388314311151,58.24229579702342,33.89653563409168,0.0
139,MIH119_1140,30,6,1,Mo44_PHW65_0336/PHT69,Mo44_PHW65_0350/PHT69,WIPV17/30738,,78.0,53.0,52.0,51.0,22.0,0.007721149015524292,2.25,-0.14641671306204757,2.010038114961014,40.18854843394282,51.8418228388917,31.398735241608573,11.019319613341244,78.17807141882442,53.696314986010265,24.48175643281416,0.0
140,MIH119_1141,30,7,1,Mo44_PHW65_0339/PHT69,Mo44_PHW65_0339/PHT69,WIPV17/30735,1.0,72.0,66.0,47.0,58.0,22.0,0.008614132442338324,2.25,-0.04032894266212223,2.0455572067941445,42.41851469391189,62.76973007548013,39.55590488362491,20.395121628746526,90.62799334694472,61.35308957837716,29.274903768567565,0.0
141,MIH119_1142,29,7,1,Mo44_PHW65_0363/PHT69,Mo44_PHW65_0363/PHT69,WIPV17/30740,1.0,69.0,56.0,45.0,53.0,27.0,0.030554927085528705,1.9626105055051508,-0.17104685390508753,1.7153783821063917,37.47665940288702,52.280503883843295,37.476659402887016,20.068605174536813,78.86695091606114,55.31668549258314,23.550265423477992,0.0
142,MIH119_1143,28,7,1,Mo44_PHW65_0396/PHT69,Mo44_PHW65_0396/PHT69,WIPV17/30745,1.0,68.0,54.0,46.0,56.0,26.0,0.015206925545696234,2.1231517804366185,-0.22388732724886543,1.9394796928260176,40.28302881896447,50.06792814660652,38.900868745703846,20.22875604445925,80.7704217389574,58.90591090462278,21.864510834334606,0.0
143,MIH119_1144,27,7,1,Mo44_PHW65_0397/PHT69,Mo44_PHW65_0397/PHT69,WIPV17/30146,1.0,90.0,58.0,58.0,38.0,38.0,0.016394056138575745,2.0483347891557435,-0.057858567329942365,1.8010580598970687,32.22582765394419,58.0,20.136932040861787,0.0,73.09064162375998,39.37049802064984,33.720143603110124,0.0
144,MIH119_1145,26,7,1,Mo44_PHW65_0404/PHT69,Mo44_PHW65_0404/PHT69,WIPV17/30747,1.0,81.0,49.0,55.0,46.0,26.0,0.0075002172460832675,2.25,-0.15240841987698753,2.0283829438942873,37.68099403729362,48.39672868916175,26.384516072148116,7.665288786971312,70.76385245735578,48.249146620881106,22.51470583647468,0.0
145,MIH119_1146,25,7,1,Mo44_PHW65_0416/PHT69,Mo44_PHW65_0416/PHT69,WIPV17/30748,1.0,76.0,56.0,51.0,57.0,29.0,0.0077077007238027535,2.2278134432381234,-0.209802772990492,2.0235119716959566,44.297319803047344,54.3365606714558,35.871262289840736,13.547626153581392,85.4074037480527,60.0191948044564,25.38820894359631,0.0
146,MIH119_1147,24,7,1,Mo44_PHW65_0433/PHT69,Mo44_PHW65_0433/PHT69,WIPV17/30749,1.0,61.0,55.0,40.0,62.0,18.0,0.011901795586732627,2.25,-0.2603235919112778,2.07652943821377,39.85283180056544,48.104083892666765,47.494755473376635,26.66452911354854,88.96222159388766,65.75739967122573,23.20482192266194,0.0
147,MIH119_1148,23,7,1,Mo44_PHW65_0435/PHT69,Mo44_PHW65_0435/PHT69,WIPV17/30750,1.0,76.0,46.0,35.0,47.0,21.0,0.09456664654738559,1.8241030008062828,-0.25831008895405905,1.6235421821691158,26.95809250849917,44.63360340869584,38.50014608158261,11.128407197584716,82.04453602860372,48.687529968107086,33.35700606049663,0.0
148,MIH119_1149,22,7,1,Mo44_PHW65_0442/PHT69,Mo44_PHW65_0442/PHT69,WIPV17/30751,1.0,89.0,53.0,53.0,44.0,25.0,0.008807705647635443,2.25,-0.07753203852887845,2.011680748032012,35.139962442080886,52.991927843288735,26.479861018690123,0.9249775411760262,78.8917138379414,46.27132020601447,32.62039363192692,0.0
149,MIH119_1150,21,7,1,Mo44_PHW65_0446/PHT69,Mo44_PHW65_0446/PHT69,WIPV17/30752,1.0,90.0,45.0,48.0,39.0,22.0,0.013389515291279182,2.25,-0.08513529371191124,2.0641582518324992,28.982648193618374,45.0,26.09609364799547,0.0,73.28835529391472,41.2232697660219,32.06508552789282,0.0
150,MIH119_1151,20,7,1,Mo44_PHW65_0475/PHT69,Mo44_PHW65_0475/PHT69,WIPV17/30156,1.0,68.0,65.0,50.0,62.0,22.0,0.00672986666892392,2.25,-0.08603808558188462,2.0390550158318743,47.494755473376635,60.26695054684118,39.85283180056543,24.34942857203428,86.48979030417928,65.41716053622093,21.072629767958347,0.0
151,MIH119_1152,19,7,1,MoG/PHT69,MoG/PHT69,,1.0,78.0,48.0,47.0,47.0,31.0,0.05809613284117266,1.7847212416087703,-0.40057274270535237,1.5834975915473797,34.37362397610101,46.95108483522267,32.05392292293743,9.979761159252448,74.47122165244639,48.553140612938265,25.91808103950811,0.0
152,MIH119_1153,18,7,1,MoG/PHT69,MoG/PHT69,,1.0,90.0,54.0,55.0,47.0,29.0,0.007301276747219007,2.25,-0.09465961398427232,2.062057890349012,38.50014608158261,54.0,26.958092508499163,0.0,81.81502846410655,49.29804111263939,32.516987351467165,0.0
153,MIH119_1154,17,7,1,OH43/B37,LH74/PHN82,,,74.0,54.0,51.0,54.0,19.0,0.007581388750326209,2.25,-0.15959344832230202,2.083232959769294,41.96588191867643,51.90813158066922,33.98330111669122,14.884417214117954,79.40235625422764,56.917888317963516,22.484467936264114,0.0
154,MIH119_1155,16,7,1,OH43/B37,LH74/PHN82,,,90.0,56.0,57.0,45.0,41.0,0.039459528422617046,1.7714120057588192,-0.2792550488794919,1.5404878998804337,37.740175557544084,56.0,24.508756575676212,0.0,77.32540214176576,46.14414921256251,31.181252929203254,0.0
155,MIH119_1156,15,7,1,PHN11/PHT69,PHN11/PHT69,,1.0,69.0,42.0,44.0,47.0,21.0,0.013268639747780349,2.25,-0.3328283437693849,2.1431549755590416,32.64894341157287,39.21037791288247,33.8089706159166,15.051453880902612,70.35691857090808,49.80276189221042,20.55415667869765,0.0
156,MIH119_1157,14,7,1,PHN11/PHT69,PHN11/PHT69,,1.0,90.0,46.0,56.0,39.0,33.0,0.008748607085471498,2.25,-0.10385233057175165,2.0447566100962646,32.33246532964663,46.0,21.808523235359125,0.0,67.78560503822827,40.84955266684315,26.936052371385117,0.0
157,MIH119_1158,13,7,1,PHN11_PHW65_0001/PHT69,PHN11_PHW65_0001/PHT69,WIPV17/30757,1.0,83.0,47.0,50.0,44.0,31.0,0.026390640639511846,1.9834110521720612,-0.24628184084157262,1.7641210492280912,33.70595549723503,46.64966912714213,28.282654826207725,5.727859140041931,72.61806930589337,45.83722461052826,26.780844695365115,0.0
158,MIH119_1159,12,7,1,PHN11_PHW65_0010/PHT69,PHN11_PHW65_0010/PHT69,WIPV17/30759,1.0,73.0,48.0,42.0,52.0,25.0,0.04078795759651765,1.9309227042515136,-0.37952510099439646,1.7327988952332587,34.79479153066063,45.902628286225706,38.643530924824496,14.033841826691361,81.86636510745227,54.22605427469152,27.64031083276075,0.0
159,MIH119_1160,11,7,1,PHN11_PHW65_0011/PHT69,PHN11_PHW65_0011/PHT69,WIPV17/30760,1.0,82.0,44.0,44.0,46.0,21.0,0.013630175120573743,2.25,-0.1894680832572538,2.0216452058553647,31.954285041113877,43.5717950246291,33.08963081557795,6.123616442242879,79.15866054107588,48.74312866046126,30.415531880614616,0.0
160,MIH119_1161,10,7,1,PHN11_PHW65_0016/PHT69,PHN11_PHW65_0016/PHT69,WIPV17/30762,1.0,70.0,47.0,38.0,48.0,18.0,0.018576382518574016,2.25,-0.08487855794397382,2.0679333020170594,29.5517508156316,44.1655531769377,37.82451617312265,16.07494673630643,78.38826962730896,50.90103244628982,27.487237181019143,0.0
161,MIH119_1162,9,7,1,PHN11_PHW65_0017/PHT69,PHN11_PHW65_0017/PHT69,WIPV17/30763,1.0,81.0,35.0,39.0,40.0,25.0,0.11474188845485668,1.7365874633048355,-0.7913012375328832,1.55205250671327,25.172815641993502,34.56909192082982,31.085838458278833,5.47520627640808,68.8891948355189,41.27000013543571,27.619194700083185,0.0
162,MIH119_1163,8,7,1,PHN11_PHW65_0021/PHT69,PHN11_PHW65_0021/PHT69,WIPV17/30764,1.0,57.0,62.0,46.0,61.0,35.0,0.15789649987735693,1.4788905535610382,-0.637847743357349,1.2426443666418037,43.87972782065772,51.99757521261629,42.37416059799883,33.76762017093167,73.9184824842468,62.02073279574363,11.897749688503158,0.0
163,MIH119_1164,7,7,1,PHN11_PHW65_0021/PHT69,PHN11_PHW65_0022/PHT69,WIPV17/30765,,61.0,46.0,38.0,53.0,19.0,0.016412239845792573,2.25,-0.26851954309997667,2.111622504860468,32.63005819225989,40.2325065284122,41.76456994115626,22.301242531331503,77.86593502164835,56.203223326111655,21.662711695536697,0.0
164,MIH119_1165,6,7,1,PHN11_PHW65_0023/PHT69,PHN11_PHW65_0023/PHT69,WIPV17/30766,1.0,62.0,56.0,40.0,54.0,21.0,0.017754496928799178,2.1859292733685347,-0.07763193140981546,1.9585502025006483,34.71053092307312,49.44506520009991,41.36639992842481,26.290407516009886,79.0894567032768,57.08674405648449,22.00271264679231,0.0
165,MIH119_1166,5,7,1,PHN11_PHW65_0023/PHT69,PHN11_PHW65_0027/PHT69,WIPV17/30767,,52.0,67.0,28.0,59.0,24.0,0.9866053962616788,1.1942389365433919,-0.10869130315419295,1.428240179344143,27.69882220436756,52.79672049165037,52.09390797867668,41.24931884681911,86.69523424382645,59.17033139848083,27.524902845345622,0.0
